INVOICE_ID,CUSTOMER_ID,INVOICE_AMOUNT_PAID_CENTS
in_000000314233,cus_000000001880,29900
in_000000314254,cus_000000024960,9900
in_000000314415,cus_000000022770,79900
in_000000314891,cus_000000016228,29900
in_000000315143,cus_000000002645,29900
in_000000315164,cus_000000003582,9900
in_000000315213,cus_000000010032,79900
in_000000315304,cus_000000003291,29900
in_000000315451,cus_000000016112,9900
in_000000315472,cus_000000006869,9900
in_000000315773,cus_000000011528,9900
in_000000316025,cus_000000020087,79900
in_000000316193,cus_000000013110,79900
in_000000316277,cus_000000023293,9900
in_000000316487,cus_000000003275,29900
in_000000316543,cus_000000019635,29900
in_000000316977,cus_000000006204,29900
in_000000317299,cus_000000008820,29900
in_000000317383,cus_000000013743,29900
in_000000317684,cus_000000001835,9900
in_000000317719,cus_000000010627,29900
in_000000317733,cus_000000024544,79900
in_000000317838,cus_000000021509,29900
in_000000317922,cus_000000005572,9900
in_000000318209,cus_000000024360,29900
in_000000318699,cus_000000019821,9900
in_000000318818,cus_000000024113,9900
in_000000318825,cus_000000003615,9900
in_000000318944,cus_000000019828,9900
in_000000319014,cus_000000014664,199900
in_000000319021,cus_000000016701,29900
in_000000319077,cus_000000020899,9900
in_000000319126,cus_000000024657,9900
in_000000319224,cus_000000001299,29900
in_000000319238,cus_000000014162,199900
in_000000319273,cus_000000022794,79900
in_000000319595,cus_000000012859,79900
in_000000319623,cus_000000014533,9900
in_000000319931,cus_000000008163,79900
in_000000320120,cus_000000024209,29900
in_000000320456,cus_000000000802,799000
in_000000320652,cus_000000004770,199900
in_000000320736,cus_000000017318,79900
in_000000320904,cus_000000014400,9900
in_000000320981,cus_000000008566,29900
in_000000320995,cus_000000010799,9900
in_000000000003,cus_000000000002,99000
in_000000000024,cus_000000000005,29900
in_000000000035,cus_000000000008,9900
in_000000000069,cus_000000000009,29900
in_000000000082,cus_000000000011,9900
in_000000000116,cus_000000000012,29900
in_000000000147,cus_000000000013,29900
in_000000000184,cus_000000000017,79900
in_000000000210,cus_000000000021,9900
in_000000000229,cus_000000000022,9900
in_000000000253,cus_000000000023,199900
in_000000000285,cus_000000000024,9900
in_000000000341,cus_000000000026,9900
in_000000000376,cus_000000000027,9900
in_000000000388,cus_000000000029,9900
in_000000000428,cus_000000000031,29900
in_000000000461,cus_000000000034,79900
in_000000000475,cus_000000000036,199900
in_000000000486,cus_000000000038,79900
in_000000000515,cus_000000000039,29900
in_000000000552,cus_000000000041,9900
in_000000000570,cus_000000000042,9900
in_000000000580,cus_000000000043,9900
in_000000000612,cus_000000000045,29900
in_000000000622,cus_000000000046,9900
in_000000000660,cus_000000000053,79900
in_000000000672,cus_000000000055,9900
in_000000000707,cus_000000000056,9900
in_000000000716,cus_000000000058,79900
in_000000000748,cus_000000000059,29900
in_000000000757,cus_000000000060,99000
in_000000000781,cus_000000000063,29900
in_000000000791,cus_000000000065,79900
in_000000000811,cus_000000000067,9900
in_000000000831,cus_000000000069,29900
in_000000000853,cus_000000000072,9900
in_000000000886,cus_000000000073,9900
in_000000000904,cus_000000000074,29900
in_000000000913,cus_000000000075,29900
in_000000000920,cus_000000000076,9900
in_000000000929,cus_000000000078,99000
in_000000000949,cus_000000000081,79900
in_000000000950,cus_000000000082,29900
in_000000000979,cus_000000000084,29900
in_000000000990,cus_000000000085,9900
in_000000001029,cus_000000000091,199900
in_000000001067,cus_000000000095,29900
in_000000001082,cus_000000000096,9900
in_000000001095,cus_000000000098,29900
in_000000001110,cus_000000000099,9900
in_000000001142,cus_000000000100,29900
in_000000001172,cus_000000000101,9900
in_000000001203,cus_000000000103,29900
in_000000001237,cus_000000000104,29900
in_000000001246,cus_000000000105,29900
in_000000001255,cus_000000000106,9900
in_000000001281,cus_000000000107,29900
in_000000001301,cus_000000000108,9900
in_000000001338,cus_000000000111,29900
in_000000001371,cus_000000000113,9900
in_000000001384,cus_000000000114,199900
in_000000001409,cus_000000000115,29900
in_000000001446,cus_000000000117,79900
in_000000001466,cus_000000000119,9900
in_000000001498,cus_000000000120,9900
in_000000001519,cus_000000000122,9900
in_000000001535,cus_000000000124,79900
in_000000001564,cus_000000000129,9900
in_000000001576,cus_000000000132,29900
in_000000001600,cus_000000000133,29900
in_000000001676,cus_000000000139,29900
in_000000001691,cus_000000000140,9900
in_000000001732,cus_000000000147,9900
in_000000001759,cus_000000000148,9900
in_000000001793,cus_000000000149,29900
in_000000001821,cus_000000000150,79900
in_000000001845,cus_000000000151,9900
in_000000001865,cus_000000000152,29900
in_000000001915,cus_000000000157,9900
in_000000001943,cus_000000000161,79900
in_000000001963,cus_000000000162,199900
in_000000001981,cus_000000000164,79900
in_000000001995,cus_000000000166,79900
in_000000002008,cus_000000000167,29900
in_000000002024,cus_000000000169,9900
in_000000002036,cus_000000000170,29900
in_000000002064,cus_000000000171,29900
in_000000002086,cus_000000000172,29900
in_000000002118,cus_000000000173,79900
in_000000002126,cus_000000000174,299000
in_000000002155,cus_000000000176,9900
in_000000002191,cus_000000000177,79900
in_000000002228,cus_000000000179,79900
in_000000002237,cus_000000000180,9900
in_000000002286,cus_000000000185,9900
in_000000002302,cus_000000000186,79900
in_000000002338,cus_000000000188,9900
in_000000002355,cus_000000000189,9900
in_000000002389,cus_000000000192,29900
in_000000002424,cus_000000000193,9900
in_000000002477,cus_000000000198,9900
in_000000002495,cus_000000000199,79900
in_000000002527,cus_000000000200,9900
in_000000002555,cus_000000000203,79900
in_000000002591,cus_000000000205,199900
in_000000002612,cus_000000000206,9900
in_000000002666,cus_000000000208,79900
in_000000002677,cus_000000000210,99000
in_000000002699,cus_000000000211,29900
in_000000002734,cus_000000000212,29900
in_000000002770,cus_000000000214,9900
in_000000002828,cus_000000000219,9900
in_000000002834,cus_000000000220,79900
in_000000002857,cus_000000000221,79900
in_000000002872,cus_000000000224,29900
in_000000002892,cus_000000000225,9900
in_000000002899,cus_000000000226,99000
in_000000002907,cus_000000000228,99000
in_000000002945,cus_000000000230,9900
in_000000002961,cus_000000000232,9900
in_000000002976,cus_000000000233,9900
in_000000002990,cus_000000000237,29900
in_000000003002,cus_000000000238,199900
in_000000003026,cus_000000000239,29900
in_000000003039,cus_000000000240,29900
in_000000003075,cus_000000000242,9900
in_000000003092,cus_000000000244,29900
in_000000003113,cus_000000000245,9900
in_000000003130,cus_000000000246,9900
in_000000003185,cus_000000000256,9900
in_000000003193,cus_000000000257,99000
in_000000003199,cus_000000000258,79900
in_000000003231,cus_000000000261,99000
in_000000003256,cus_000000000263,9900
in_000000003280,cus_000000000264,9900
in_000000003309,cus_000000000265,29900
in_000000003322,cus_000000000266,9900
in_000000003349,cus_000000000267,9900
in_000000003381,cus_000000000268,9900
in_000000003408,cus_000000000273,9900
in_000000003416,cus_000000000274,9900
in_000000003423,cus_000000000275,9900
in_000000003497,cus_000000000281,79900
in_000000003526,cus_000000000284,9900
in_000000003544,cus_000000000285,79900
in_000000003552,cus_000000000286,99000
in_000000003555,cus_000000000288,299000
in_000000003565,cus_000000000289,9900
in_000000003572,cus_000000000290,9900
in_000000003579,cus_000000000291,9900
in_000000003591,cus_000000000292,9900
in_000000003625,cus_000000000295,29900
in_000000003645,cus_000000000296,9900
in_000000003700,cus_000000000299,79900
in_000000003742,cus_000000000302,9900
in_000000003760,cus_000000000306,29900
in_000000003774,cus_000000000309,9900
in_000000003809,cus_000000000310,9900
in_000000003845,cus_000000000311,9900
in_000000003877,cus_000000000312,29900
in_000000003916,cus_000000000315,79900
in_000000003943,cus_000000000316,199900
in_000000003959,cus_000000000319,9900
in_000000004020,cus_000000000332,9900
in_000000004044,cus_000000000334,199900
in_000000004079,cus_000000000335,9900
in_000000004116,cus_000000000337,79900
in_000000004145,cus_000000000340,9900
in_000000004157,cus_000000000342,79900
in_000000004223,cus_000000000346,9900
in_000000004252,cus_000000000348,29900
in_000000004280,cus_000000000350,9900
in_000000004313,cus_000000000351,9900
in_000000004347,cus_000000000352,29900
in_000000004370,cus_000000000353,9900
in_000000004406,cus_000000000354,29900
in_000000004416,cus_000000000355,9900
in_000000004439,cus_000000000356,29900
in_000000004474,cus_000000000357,9900
in_000000004499,cus_000000000359,9900
in_000000004527,cus_000000000360,29900
in_000000004560,cus_000000000361,9900
in_000000004584,cus_000000000364,9900
in_000000004596,cus_000000000367,9900
in_000000004627,cus_000000000368,9900
in_000000004658,cus_000000000369,9900
in_000000004684,cus_000000000372,29900
in_000000004711,cus_000000000374,199900
in_000000004748,cus_000000000377,9900
in_000000004777,cus_000000000378,9900
in_000000004812,cus_000000000382,79900
in_000000004830,cus_000000000383,9900
in_000000004839,cus_000000000384,99000
in_000000004852,cus_000000000386,29900
in_000000004884,cus_000000000387,9900
in_000000004911,cus_000000000388,199900
in_000000004940,cus_000000000389,9900
in_000000004958,cus_000000000392,199900
in_000000004993,cus_000000000393,29900
in_000000005035,cus_000000000396,29900
in_000000005056,cus_000000000399,9900
in_000000005089,cus_000000000401,29900
in_000000005097,cus_000000000402,99000
in_000000005126,cus_000000000403,199900
in_000000005149,cus_000000000405,79900
in_000000005185,cus_000000000407,9900
in_000000005193,cus_000000000408,9900
in_000000005208,cus_000000000412,9900
in_000000005238,cus_000000000413,9900
in_000000005248,cus_000000000414,199900
in_000000005266,cus_000000000415,79900
in_000000005288,cus_000000000416,79900
in_000000005322,cus_000000000419,9900
in_000000005329,cus_000000000420,79900
in_000000005344,cus_000000000421,29900
in_000000005378,cus_000000000422,199900
in_000000005416,cus_000000000424,9900
in_000000005425,cus_000000000425,9900
in_000000005443,cus_000000000427,9900
in_000000005464,cus_000000000428,29900
in_000000005494,cus_000000000429,199900
in_000000005512,cus_000000000431,29900
in_000000005525,cus_000000000434,9900
in_000000005537,cus_000000000436,9900
in_000000005566,cus_000000000440,29900
in_000000005602,cus_000000000441,9900
in_000000005617,cus_000000000444,9900
in_000000005636,cus_000000000445,199900
in_000000005654,cus_000000000450,29900
in_000000005672,cus_000000000455,79900
in_000000005697,cus_000000000456,79900
in_000000005719,cus_000000000457,79900
in_000000005730,cus_000000000458,29900
in_000000005752,cus_000000000459,9900
in_000000005778,cus_000000000460,9900
in_000000005807,cus_000000000461,79900
in_000000005824,cus_000000000464,29900
in_000000005837,cus_000000000467,799000
in_000000005859,cus_000000000471,29900
in_000000005895,cus_000000000472,29900
in_000000005929,cus_000000000473,199900
in_000000005947,cus_000000000475,199900
in_000000005955,cus_000000000476,9900
in_000000005981,cus_000000000477,79900
in_000000005998,cus_000000000478,9900
in_000000006006,cus_000000000479,299000
in_000000006037,cus_000000000481,79900
in_000000006054,cus_000000000484,29900
in_000000006063,cus_000000000485,9900
in_000000006090,cus_000000000487,79900
in_000000006111,cus_000000000489,29900
in_000000006118,cus_000000000490,9900
in_000000006154,cus_000000000491,9900
in_000000006184,cus_000000000492,29900
in_000000006212,cus_000000000494,9900
in_000000006243,cus_000000000496,29900
in_000000006288,cus_000000000498,29900
in_000000006301,cus_000000000499,199900
in_000000006363,cus_000000000502,29900
in_000000006392,cus_000000000503,9900
in_000000006424,cus_000000000504,29900
in_000000006473,cus_000000000507,9900
in_000000006502,cus_000000000512,9900
in_000000006527,cus_000000000515,9900
in_000000006542,cus_000000000517,9900
in_000000006579,cus_000000000520,79900
in_000000006592,cus_000000000521,9900
in_000000006616,cus_000000000522,29900
in_000000006631,cus_000000000523,9900
in_000000006662,cus_000000000524,9900
in_000000006680,cus_000000000525,9900
in_000000006699,cus_000000000527,29900
in_000000006737,cus_000000000530,29900
in_000000006781,cus_000000000534,79900
in_000000006813,cus_000000000535,9900
in_000000006847,cus_000000000536,79900
in_000000006856,cus_000000000538,9900
in_000000006867,cus_000000000540,9900
in_000000006895,cus_000000000541,29900
in_000000006910,cus_000000000543,9900
in_000000006919,cus_000000000545,29900
in_000000006955,cus_000000000546,9900
in_000000006991,cus_000000000547,79900
in_000000006998,cus_000000000548,79900
in_000000007023,cus_000000000549,9900
in_000000007056,cus_000000000551,199900
in_000000007079,cus_000000000552,29900
in_000000007099,cus_000000000553,9900
in_000000007138,cus_000000000558,29900
in_000000007155,cus_000000000559,29900
in_000000007164,cus_000000000560,9900
in_000000007195,cus_000000000561,79900
in_000000007233,cus_000000000563,79900
in_000000007247,cus_000000000564,79900
in_000000007283,cus_000000000565,9900
in_000000007298,cus_000000000566,9900
in_000000007308,cus_000000000569,29900
in_000000007388,cus_000000000573,9900
in_000000007420,cus_000000000574,9900
in_000000007449,cus_000000000578,9900
in_000000007456,cus_000000000579,9900
in_000000007464,cus_000000000580,9900
in_000000007483,cus_000000000584,79900
in_000000007504,cus_000000000585,29900
in_000000007537,cus_000000000586,9900
in_000000007553,cus_000000000588,9900
in_000000007561,cus_000000000589,79900
in_000000007571,cus_000000000590,79900
in_000000007588,cus_000000000592,29900
in_000000007611,cus_000000000593,9900
in_000000007619,cus_000000000594,79900
in_000000007640,cus_000000000596,29900
in_000000007669,cus_000000000597,79900
in_000000007677,cus_000000000598,1999000
in_000000007703,cus_000000000600,9900
in_000000007732,cus_000000000601,29900
in_000000007761,cus_000000000602,79900
in_000000007788,cus_000000000603,9900
in_000000007832,cus_000000000605,29900
in_000000007869,cus_000000000607,29900
in_000000007891,cus_000000000609,29900
in_000000007906,cus_000000000610,9900
in_000000007925,cus_000000000613,9900
in_000000007932,cus_000000000614,99000
in_000000007973,cus_000000000618,29900
in_000000008007,cus_000000000620,9900
in_000000008025,cus_000000000621,9900
in_000000008044,cus_000000000622,29900
in_000000008064,cus_000000000623,79900
in_000000008079,cus_000000000624,9900
in_000000008128,cus_000000000630,199900
in_000000008141,cus_000000000631,9900
in_000000008157,cus_000000000632,29900
in_000000008188,cus_000000000633,29900
in_000000008201,cus_000000000634,79900
in_000000008221,cus_000000000635,199900
in_000000008262,cus_000000000642,9900
in_000000008296,cus_000000000643,199900
in_000000008323,cus_000000000645,29900
in_000000008334,cus_000000000647,9900
in_000000008364,cus_000000000648,29900
in_000000008391,cus_000000000649,29900
in_000000008400,cus_000000000650,99000
in_000000008409,cus_000000000652,9900
