CUSTOMER_ID,FIRST_PAID_INVOICE_DATE,PAID_SIGNUP_COHORT_MONTH
cus_000000014389,2022-04-01,2022-04-01
cus_000000015175,2023-12-01,2023-12-01
cus_000000015408,2022-08-01,2022-08-01
cus_000000015425,2023-08-01,2023-08-01
cus_000000015437,2022-11-01,2022-11-01
cus_000000015445,2023-08-01,2023-08-01
cus_000000015450,2023-07-01,2023-07-01
cus_000000015458,2023-06-01,2023-06-01
cus_000000015474,2022-12-01,2022-12-01
cus_000000015477,2023-08-01,2023-08-01
cus_000000015485,2022-04-01,2022-04-01
cus_000000015486,2022-12-01,2022-12-01
cus_000000015495,2023-11-01,2023-11-01
cus_000000015512,2023-06-01,2023-06-01
cus_000000015544,2022-03-01,2022-03-01
cus_000000015552,2023-10-01,2023-10-01
cus_000000015588,2022-02-01,2022-02-01
cus_000000015600,2023-07-01,2023-07-01
cus_000000015608,2022-02-01,2022-02-01
cus_000000015616,2023-06-01,2023-06-01
cus_000000015650,2023-07-01,2023-07-01
cus_000000015652,2022-05-01,2022-05-01
cus_000000015713,2023-06-01,2023-06-01
cus_000000015736,2023-04-01,2023-04-01
cus_000000015752,2022-03-01,2022-03-01
cus_000000015764,2022-06-01,2022-06-01
cus_000000015765,2023-02-01,2023-02-01
cus_000000015788,2022-01-01,2022-01-01
cus_000000015830,2023-03-01,2023-03-01
cus_000000015834,2023-06-01,2023-06-01
cus_000000015839,2023-03-01,2023-03-01
cus_000000015874,2022-02-01,2022-02-01
cus_000000015879,2022-04-01,2022-04-01
cus_000000015886,2022-02-01,2022-02-01
cus_000000015900,2022-12-01,2022-12-01
cus_000000015910,2023-04-01,2023-04-01
cus_000000015954,2022-05-01,2022-05-01
cus_000000015958,2022-07-01,2022-07-01
cus_000000016002,2022-03-01,2022-03-01
cus_000000016004,2022-08-01,2022-08-01
cus_000000016038,2023-01-01,2023-01-01
cus_000000016046,2022-07-01,2022-07-01
cus_000000016050,2022-08-01,2022-08-01
cus_000000016055,2022-02-01,2022-02-01
cus_000000016064,2022-02-01,2022-02-01
cus_000000016084,2023-05-01,2023-05-01
cus_000000016089,2023-07-01,2023-07-01
cus_000000016123,2022-03-01,2022-03-01
cus_000000016132,2022-04-01,2022-04-01
cus_000000016156,2022-04-01,2022-04-01
cus_000000016159,2022-02-01,2022-02-01
cus_000000016162,2022-05-01,2022-05-01
cus_000000016188,2022-12-01,2022-12-01
cus_000000016203,2023-12-01,2023-12-01
cus_000000016222,2022-12-01,2022-12-01
cus_000000016261,2022-04-01,2022-04-01
cus_000000016272,2023-12-01,2023-12-01
cus_000000016297,2023-01-01,2023-01-01
cus_000000016309,2022-05-01,2022-05-01
cus_000000016319,2023-07-01,2023-07-01
cus_000000016321,2022-02-01,2022-02-01
cus_000000016335,2022-07-01,2022-07-01
cus_000000016338,2023-12-01,2023-12-01
cus_000000016339,2022-06-01,2022-06-01
cus_000000016348,2022-07-01,2022-07-01
cus_000000016355,2023-05-01,2023-05-01
cus_000000016380,2022-09-01,2022-09-01
cus_000000016384,2023-01-01,2023-01-01
cus_000000016385,2022-10-01,2022-10-01
cus_000000016423,2022-06-01,2022-06-01
cus_000000016426,2022-07-01,2022-07-01
cus_000000016483,2022-02-01,2022-02-01
cus_000000016515,2023-07-01,2023-07-01
cus_000000016525,2022-04-01,2022-04-01
cus_000000016536,2023-08-01,2023-08-01
cus_000000016545,2023-04-01,2023-04-01
cus_000000016562,2023-04-01,2023-04-01
cus_000000016585,2022-02-01,2022-02-01
cus_000000016588,2023-06-01,2023-06-01
cus_000000016604,2023-02-01,2023-02-01
cus_000000016617,2022-08-01,2022-08-01
cus_000000014405,2022-07-01,2022-07-01
cus_000000014458,2023-07-01,2023-07-01
cus_000000014491,2022-11-01,2022-11-01
cus_000000014647,2023-08-01,2023-08-01
cus_000000014728,2022-12-01,2022-12-01
cus_000000014785,2022-03-01,2022-03-01
cus_000000014840,2023-03-01,2023-03-01
cus_000000015059,2023-11-01,2023-11-01
cus_000000015132,2022-02-01,2022-02-01
cus_000000015740,2023-02-01,2023-02-01
cus_000000015826,2022-02-01,2022-02-01
cus_000000016220,2023-02-01,2023-02-01
cus_000000016405,2022-07-01,2022-07-01
cus_000000014521,2022-06-01,2022-06-01
cus_000000014704,2022-12-01,2022-12-01
cus_000000015444,2022-01-01,2022-01-01
cus_000000015493,2023-02-01,2023-02-01
cus_000000015624,2022-01-01,2022-01-01
cus_000000015851,2023-07-01,2023-07-01
cus_000000016242,2023-10-01,2023-10-01
cus_000000016336,2022-03-01,2022-03-01
cus_000000014574,2023-06-01,2023-06-01
cus_000000014732,2023-02-01,2023-02-01
cus_000000014735,2022-09-01,2022-09-01
cus_000000014780,2023-07-01,2023-07-01
cus_000000014398,2022-02-01,2022-02-01
cus_000000015017,2023-09-01,2023-09-01
cus_000000015078,2022-06-01,2022-06-01
cus_000000014538,2023-06-01,2023-06-01
cus_000000015261,2022-10-01,2022-10-01
cus_000000015412,2023-03-01,2023-03-01
cus_000000015520,2022-04-01,2022-04-01
cus_000000015531,2022-11-01,2022-11-01
cus_000000015705,2022-03-01,2022-03-01
cus_000000015708,2023-03-01,2023-03-01
cus_000000015295,2023-03-01,2023-03-01
cus_000000015811,2023-01-01,2023-01-01
cus_000000015922,2022-01-01,2022-01-01
cus_000000015951,2023-08-01,2023-08-01
cus_000000016020,2022-07-01,2022-07-01
cus_000000016035,2023-05-01,2023-05-01
cus_000000015622,2023-02-01,2023-02-01
cus_000000016216,2023-05-01,2023-05-01
cus_000000016229,2023-11-01,2023-11-01
cus_000000015795,2023-05-01,2023-05-01
cus_000000016314,2022-02-01,2022-02-01
cus_000000015968,2023-04-01,2023-04-01
cus_000000016537,2022-04-01,2022-04-01
cus_000000016646,2023-07-01,2023-07-01
cus_000000016716,2023-06-01,2023-06-01
cus_000000016726,2022-02-01,2022-02-01
cus_000000016745,2023-02-01,2023-02-01
cus_000000016756,2022-05-01,2022-05-01
cus_000000016803,2023-02-01,2023-02-01
cus_000000016829,2022-07-01,2022-07-01
cus_000000016835,2022-02-01,2022-02-01
cus_000000016863,2022-05-01,2022-05-01
cus_000000016876,2023-03-01,2023-03-01
cus_000000016881,2023-01-01,2023-01-01
cus_000000016888,2022-06-01,2022-06-01
cus_000000016895,2022-02-01,2022-02-01
cus_000000016901,2022-04-01,2022-04-01
cus_000000016928,2023-07-01,2023-07-01
cus_000000016938,2022-01-01,2022-01-01
cus_000000016942,2022-12-01,2022-12-01
cus_000000016951,2022-02-01,2022-02-01
cus_000000016959,2023-12-01,2023-12-01
cus_000000016961,2022-06-01,2022-06-01
cus_000000017010,2022-10-01,2022-10-01
cus_000000017044,2023-07-01,2023-07-01
cus_000000017057,2023-11-01,2023-11-01
cus_000000017067,2023-01-01,2023-01-01
cus_000000017100,2023-08-01,2023-08-01
cus_000000017104,2022-12-01,2022-12-01
cus_000000017107,2023-03-01,2023-03-01
cus_000000017144,2022-09-01,2022-09-01
cus_000000017150,2023-05-01,2023-05-01
cus_000000017169,2022-04-01,2022-04-01
cus_000000017177,2022-10-01,2022-10-01
cus_000000017183,2022-08-01,2022-08-01
cus_000000017184,2022-10-01,2022-10-01
cus_000000017186,2022-01-01,2022-01-01
cus_000000017194,2023-05-01,2023-05-01
cus_000000017239,2023-01-01,2023-01-01
cus_000000017266,2022-08-01,2022-08-01
cus_000000017320,2023-10-01,2023-10-01
cus_000000017328,2022-08-01,2022-08-01
cus_000000017366,2022-01-01,2022-01-01
cus_000000017373,2023-04-01,2023-04-01
cus_000000017377,2023-07-01,2023-07-01
cus_000000017417,2022-02-01,2022-02-01
cus_000000017426,2022-10-01,2022-10-01
cus_000000017438,2022-06-01,2022-06-01
cus_000000017462,2022-10-01,2022-10-01
cus_000000017494,2023-06-01,2023-06-01
cus_000000017512,2022-12-01,2022-12-01
cus_000000017521,2022-07-01,2022-07-01
cus_000000017545,2022-03-01,2022-03-01
cus_000000017297,2022-05-01,2022-05-01
cus_000000017499,2022-01-01,2022-01-01
cus_000000017572,2022-06-01,2022-06-01
cus_000000017575,2023-02-01,2023-02-01
cus_000000017577,2022-05-01,2022-05-01
cus_000000017589,2022-12-01,2022-12-01
cus_000000017603,2022-01-01,2022-01-01
cus_000000017613,2023-01-01,2023-01-01
cus_000000017640,2023-05-01,2023-05-01
cus_000000017654,2023-03-01,2023-03-01
cus_000000017661,2022-05-01,2022-05-01
cus_000000017682,2023-04-01,2023-04-01
cus_000000017684,2023-02-01,2023-02-01
cus_000000017685,2022-10-01,2022-10-01
cus_000000017702,2023-12-01,2023-12-01
cus_000000017720,2023-10-01,2023-10-01
cus_000000017722,2022-09-01,2022-09-01
cus_000000017740,2023-03-01,2023-03-01
cus_000000017760,2022-07-01,2022-07-01
cus_000000017797,2023-10-01,2023-10-01
cus_000000017798,2023-02-01,2023-02-01
cus_000000017811,2023-11-01,2023-11-01
cus_000000017854,2022-12-01,2022-12-01
cus_000000017865,2022-01-01,2022-01-01
cus_000000017871,2023-04-01,2023-04-01
cus_000000017872,2022-04-01,2022-04-01
cus_000000017874,2022-10-01,2022-10-01
cus_000000017875,2023-06-01,2023-06-01
cus_000000017916,2022-08-01,2022-08-01
cus_000000017922,2022-08-01,2022-08-01
cus_000000017934,2022-05-01,2022-05-01
cus_000000017986,2022-01-01,2022-01-01
cus_000000018002,2023-05-01,2023-05-01
cus_000000018023,2022-06-01,2022-06-01
cus_000000018030,2023-05-01,2023-05-01
cus_000000018045,2022-11-01,2022-11-01
cus_000000018046,2022-01-01,2022-01-01
cus_000000018058,2022-09-01,2022-09-01
cus_000000018071,2022-02-01,2022-02-01
cus_000000018087,2023-04-01,2023-04-01
cus_000000018096,2022-09-01,2022-09-01
cus_000000018098,2022-08-01,2022-08-01
cus_000000018100,2022-06-01,2022-06-01
cus_000000018199,2023-07-01,2023-07-01
cus_000000018209,2022-04-01,2022-04-01
cus_000000018219,2022-12-01,2022-12-01
cus_000000018220,2023-07-01,2023-07-01
cus_000000018224,2023-08-01,2023-08-01
cus_000000018231,2022-06-01,2022-06-01
cus_000000018249,2023-07-01,2023-07-01
cus_000000018256,2022-06-01,2022-06-01
cus_000000018262,2022-05-01,2022-05-01
cus_000000018263,2023-08-01,2023-08-01
cus_000000018275,2023-06-01,2023-06-01
cus_000000018281,2023-08-01,2023-08-01
cus_000000018295,2022-04-01,2022-04-01
cus_000000018307,2023-12-01,2023-12-01
cus_000000018332,2023-03-01,2023-03-01
cus_000000018345,2022-04-01,2022-04-01
cus_000000018346,2023-10-01,2023-10-01
cus_000000018387,2022-08-01,2022-08-01
cus_000000018391,2022-09-01,2022-09-01
cus_000000018422,2023-02-01,2023-02-01
cus_000000018436,2022-05-01,2022-05-01
cus_000000018458,2022-02-01,2022-02-01
cus_000000018471,2022-12-01,2022-12-01
cus_000000018479,2022-12-01,2022-12-01
cus_000000018482,2023-10-01,2023-10-01
cus_000000018514,2023-01-01,2023-01-01
cus_000000018522,2023-09-01,2023-09-01
cus_000000018528,2022-04-01,2022-04-01
cus_000000018560,2023-05-01,2023-05-01
cus_000000018562,2023-11-01,2023-11-01
cus_000000018572,2022-02-01,2022-02-01
cus_000000018573,2023-02-01,2023-02-01
cus_000000018586,2023-05-01,2023-05-01
cus_000000018599,2022-07-01,2022-07-01
cus_000000018615,2022-12-01,2022-12-01
cus_000000018619,2022-06-01,2022-06-01
cus_000000018632,2023-04-01,2023-04-01
cus_000000018639,2022-02-01,2022-02-01
cus_000000018678,2022-10-01,2022-10-01
cus_000000018679,2023-04-01,2023-04-01
cus_000000018712,2023-12-01,2023-12-01
cus_000000018721,2022-11-01,2022-11-01
cus_000000018731,2022-12-01,2022-12-01
cus_000000018734,2022-10-01,2022-10-01
cus_000000018742,2022-09-01,2022-09-01
cus_000000018756,2023-09-01,2023-09-01
cus_000000018776,2022-05-01,2022-05-01
cus_000000018780,2022-08-01,2022-08-01
cus_000000018789,2023-07-01,2023-07-01
cus_000000018790,2022-11-01,2022-11-01
cus_000000018865,2022-10-01,2022-10-01
cus_000000018883,2023-05-01,2023-05-01
cus_000000018887,2023-09-01,2023-09-01
cus_000000018900,2022-05-01,2022-05-01
cus_000000018902,2022-04-01,2022-04-01
cus_000000018917,2023-08-01,2023-08-01
cus_000000018940,2023-10-01,2023-10-01
cus_000000018956,2022-10-01,2022-10-01
cus_000000016813,2022-05-01,2022-05-01
cus_000000016870,2022-02-01,2022-02-01
cus_000000017062,2022-11-01,2022-11-01
cus_000000017158,2022-10-01,2022-10-01
cus_000000017191,2022-07-01,2022-07-01
cus_000000017436,2023-09-01,2023-09-01
cus_000000018569,2022-11-01,2022-11-01
cus_000000017568,2022-06-01,2022-06-01
cus_000000017584,2023-08-01,2023-08-01
cus_000000017828,2022-10-01,2022-10-01
cus_000000017844,2022-12-01,2022-12-01
cus_000000017897,2022-12-01,2022-12-01
cus_000000017940,2022-01-01,2022-01-01
cus_000000018092,2022-07-01,2022-07-01
cus_000000018153,2022-02-01,2022-02-01
cus_000000018243,2023-06-01,2023-06-01
cus_000000018247,2023-07-01,2023-07-01
cus_000000018356,2022-05-01,2022-05-01
cus_000000018466,2022-11-01,2022-11-01
cus_000000018592,2022-06-01,2022-06-01
cus_000000018680,2022-11-01,2022-11-01
cus_000000018827,2022-04-01,2022-04-01
cus_000000018921,2022-05-01,2022-05-01
cus_000000018931,2022-01-01,2022-01-01
cus_000000016794,2023-07-01,2023-07-01
cus_000000017287,2022-07-01,2022-07-01
cus_000000017524,2023-07-01,2023-07-01
cus_000000017546,2022-12-01,2022-12-01
cus_000000017950,2023-11-01,2023-11-01
cus_000000017975,2023-01-01,2023-01-01
cus_000000018235,2023-11-01,2023-11-01
cus_000000016665,2022-02-01,2022-02-01
cus_000000016746,2023-02-01,2023-02-01
cus_000000016785,2022-06-01,2022-06-01
cus_000000017074,2023-10-01,2023-10-01
cus_000000017466,2022-01-01,2022-01-01
cus_000000017804,2023-09-01,2023-09-01
cus_000000017939,2023-02-01,2023-02-01
cus_000000018144,2023-09-01,2023-09-01
cus_000000018552,2022-11-01,2022-11-01
cus_000000018705,2023-08-01,2023-08-01
cus_000000017659,2023-04-01,2023-04-01
cus_000000017918,2023-10-01,2023-10-01
cus_000000018724,2023-08-01,2023-08-01
cus_000000019007,2022-12-01,2022-12-01
cus_000000019032,2022-02-01,2022-02-01
cus_000000019035,2023-05-01,2023-05-01
cus_000000019036,2022-09-01,2022-09-01
cus_000000019053,2023-05-01,2023-05-01
cus_000000019080,2023-10-01,2023-10-01
cus_000000019126,2023-09-01,2023-09-01
cus_000000019131,2022-08-01,2022-08-01
cus_000000019154,2022-06-01,2022-06-01
cus_000000019162,2023-04-01,2023-04-01
cus_000000019183,2022-12-01,2022-12-01
cus_000000019194,2023-03-01,2023-03-01
cus_000000019199,2022-02-01,2022-02-01
cus_000000019204,2023-12-01,2023-12-01
cus_000000019212,2022-06-01,2022-06-01
cus_000000019223,2023-08-01,2023-08-01
cus_000000019228,2022-10-01,2022-10-01
cus_000000019245,2022-07-01,2022-07-01
cus_000000019249,2022-04-01,2022-04-01
cus_000000019251,2023-09-01,2023-09-01
cus_000000019256,2022-11-01,2022-11-01
cus_000000019270,2022-11-01,2022-11-01
cus_000000019272,2023-06-01,2023-06-01
cus_000000019304,2022-02-01,2022-02-01
cus_000000019311,2022-04-01,2022-04-01
cus_000000019318,2022-04-01,2022-04-01
cus_000000019328,2023-02-01,2023-02-01
cus_000000019346,2023-09-01,2023-09-01
cus_000000019347,2023-06-01,2023-06-01
cus_000000019364,2023-01-01,2023-01-01
cus_000000019383,2023-07-01,2023-07-01
cus_000000019401,2023-03-01,2023-03-01
cus_000000019409,2022-11-01,2022-11-01
cus_000000019420,2022-03-01,2022-03-01
cus_000000019439,2022-07-01,2022-07-01
cus_000000019444,2022-07-01,2022-07-01
cus_000000019476,2023-04-01,2023-04-01
cus_000000019486,2022-05-01,2022-05-01
cus_000000019508,2022-03-01,2022-03-01
cus_000000019519,2022-12-01,2022-12-01
cus_000000019535,2022-11-01,2022-11-01
cus_000000019546,2022-08-01,2022-08-01
cus_000000019568,2022-04-01,2022-04-01
cus_000000019591,2023-02-01,2023-02-01
cus_000000019601,2022-07-01,2022-07-01
cus_000000019604,2023-09-01,2023-09-01
cus_000000019623,2022-01-01,2022-01-01
cus_000000019638,2022-01-01,2022-01-01
cus_000000019660,2022-01-01,2022-01-01
cus_000000019683,2022-01-01,2022-01-01
cus_000000019687,2023-03-01,2023-03-01
cus_000000019689,2023-04-01,2023-04-01
cus_000000019696,2023-05-01,2023-05-01
cus_000000019713,2022-03-01,2022-03-01
cus_000000019779,2023-12-01,2023-12-01
cus_000000019781,2022-04-01,2022-04-01
cus_000000019791,2022-09-01,2022-09-01
cus_000000019814,2022-04-01,2022-04-01
cus_000000019830,2022-04-01,2022-04-01
cus_000000019831,2023-06-01,2023-06-01
cus_000000019832,2023-08-01,2023-08-01
cus_000000019838,2022-03-01,2022-03-01
cus_000000019845,2022-10-01,2022-10-01
cus_000000019856,2022-11-01,2022-11-01
cus_000000019862,2023-12-01,2023-12-01
cus_000000019877,2022-11-01,2022-11-01
cus_000000019880,2022-11-01,2022-11-01
cus_000000019883,2022-08-01,2022-08-01
cus_000000019892,2022-09-01,2022-09-01
cus_000000019894,2023-04-01,2023-04-01
cus_000000019899,2022-08-01,2022-08-01
cus_000000019965,2022-12-01,2022-12-01
cus_000000019967,2022-06-01,2022-06-01
cus_000000019999,2023-03-01,2023-03-01
cus_000000020026,2022-04-01,2022-04-01
cus_000000020031,2023-07-01,2023-07-01
cus_000000020033,2022-10-01,2022-10-01
cus_000000020040,2022-04-01,2022-04-01
cus_000000020049,2022-02-01,2022-02-01
cus_000000020051,2022-03-01,2022-03-01
cus_000000020062,2023-12-01,2023-12-01
cus_000000020072,2022-10-01,2022-10-01
cus_000000020077,2022-08-01,2022-08-01
cus_000000020079,2023-09-01,2023-09-01
cus_000000020080,2023-06-01,2023-06-01
cus_000000020082,2023-11-01,2023-11-01
cus_000000020084,2022-08-01,2022-08-01
cus_000000020123,2023-05-01,2023-05-01
cus_000000020177,2022-11-01,2022-11-01
cus_000000020244,2023-08-01,2023-08-01
cus_000000020248,2023-10-01,2023-10-01
cus_000000020253,2022-06-01,2022-06-01
cus_000000020275,2023-05-01,2023-05-01
cus_000000020321,2022-03-01,2022-03-01
cus_000000020326,2022-02-01,2022-02-01
cus_000000020367,2023-07-01,2023-07-01
cus_000000020384,2023-08-01,2023-08-01
cus_000000020405,2023-07-01,2023-07-01
cus_000000020409,2022-10-01,2022-10-01
cus_000000020412,2023-10-01,2023-10-01
cus_000000020439,2022-02-01,2022-02-01
cus_000000020440,2022-09-01,2022-09-01
cus_000000020447,2022-01-01,2022-01-01
cus_000000020460,2023-02-01,2023-02-01
cus_000000020461,2022-03-01,2022-03-01
cus_000000020488,2023-11-01,2023-11-01
cus_000000020501,2022-01-01,2022-01-01
cus_000000020504,2022-06-01,2022-06-01
cus_000000020508,2022-01-01,2022-01-01
cus_000000020511,2022-12-01,2022-12-01
cus_000000020531,2023-12-01,2023-12-01
cus_000000020563,2023-12-01,2023-12-01
cus_000000020569,2023-04-01,2023-04-01
cus_000000020619,2023-07-01,2023-07-01
cus_000000020621,2022-01-01,2022-01-01
cus_000000020624,2022-11-01,2022-11-01
cus_000000020651,2023-04-01,2023-04-01
cus_000000020683,2022-09-01,2022-09-01
cus_000000020696,2022-05-01,2022-05-01
cus_000000020732,2023-05-01,2023-05-01
cus_000000020747,2022-09-01,2022-09-01
cus_000000020749,2022-05-01,2022-05-01
cus_000000020751,2022-07-01,2022-07-01
cus_000000020786,2023-06-01,2023-06-01
cus_000000020791,2022-12-01,2022-12-01
cus_000000020814,2023-04-01,2023-04-01
cus_000000020829,2022-09-01,2022-09-01
cus_000000020839,2022-12-01,2022-12-01
cus_000000020846,2022-06-01,2022-06-01
cus_000000020852,2023-11-01,2023-11-01
cus_000000020880,2022-10-01,2022-10-01
cus_000000020897,2022-01-01,2022-01-01
cus_000000020915,2022-02-01,2022-02-01
cus_000000020916,2023-09-01,2023-09-01
cus_000000020922,2023-02-01,2023-02-01
cus_000000020945,2022-02-01,2022-02-01
cus_000000020953,2022-06-01,2022-06-01
cus_000000020976,2022-10-01,2022-10-01
cus_000000020990,2022-11-01,2022-11-01
cus_000000020994,2023-05-01,2023-05-01
cus_000000020995,2022-03-01,2022-03-01
cus_000000021053,2022-09-01,2022-09-01
cus_000000021068,2022-04-01,2022-04-01
cus_000000021137,2023-03-01,2023-03-01
cus_000000019654,2023-09-01,2023-09-01
cus_000000019705,2023-04-01,2023-04-01
cus_000000019800,2022-06-01,2022-06-01
cus_000000020216,2023-07-01,2023-07-01
cus_000000020305,2022-03-01,2022-03-01
cus_000000020338,2022-01-01,2022-01-01
cus_000000020449,2022-07-01,2022-07-01
cus_000000020467,2022-05-01,2022-05-01
cus_000000020720,2022-05-01,2022-05-01
cus_000000020849,2023-03-01,2023-03-01
cus_000000020960,2022-12-01,2022-12-01
cus_000000019026,2022-03-01,2022-03-01
cus_000000019076,2022-09-01,2022-09-01
cus_000000019103,2022-08-01,2022-08-01
cus_000000019179,2023-11-01,2023-11-01
cus_000000019255,2023-05-01,2023-05-01
cus_000000019384,2023-06-01,2023-06-01
cus_000000019400,2022-10-01,2022-10-01
cus_000000019441,2022-04-01,2022-04-01
cus_000000019578,2022-07-01,2022-07-01
cus_000000019014,2023-04-01,2023-04-01
cus_000000019033,2023-03-01,2023-03-01
cus_000000021203,2022-08-01,2022-08-01
cus_000000021209,2023-08-01,2023-08-01
cus_000000021216,2022-07-01,2022-07-01
cus_000000021220,2022-02-01,2022-02-01
cus_000000021226,2022-04-01,2022-04-01
cus_000000021232,2022-04-01,2022-04-01
cus_000000021254,2023-08-01,2023-08-01
cus_000000021260,2023-11-01,2023-11-01
cus_000000021264,2022-12-01,2022-12-01
cus_000000021279,2022-11-01,2022-11-01
cus_000000021283,2023-12-01,2023-12-01
cus_000000021288,2022-09-01,2022-09-01
cus_000000021290,2022-01-01,2022-01-01
cus_000000021295,2023-06-01,2023-06-01
cus_000000021302,2022-09-01,2022-09-01
cus_000000019213,2022-06-01,2022-06-01
cus_000000019231,2022-08-01,2022-08-01
cus_000000019279,2023-03-01,2023-03-01
cus_000000019207,2023-04-01,2023-04-01
cus_000000019316,2023-07-01,2023-07-01
cus_000000019617,2023-05-01,2023-05-01
cus_000000019847,2023-02-01,2023-02-01
cus_000000021318,2022-04-01,2022-04-01
cus_000000021334,2022-12-01,2022-12-01
cus_000000020048,2023-01-01,2023-01-01
cus_000000020076,2022-11-01,2022-11-01
cus_000000019655,2023-07-01,2023-07-01
cus_000000019684,2022-03-01,2022-03-01
cus_000000021359,2023-05-01,2023-05-01
cus_000000021380,2023-09-01,2023-09-01
